PID	PLOTKEY	TREE_ID	TREE_SPECIES	TREE_SPECIES_LUMP	code	DIAM_CLASS_4_11	DIAM_CLASS_12_23	DIAM_CLASS_24_35	DIAM_CLASS_36_	TOTAL	height	genus	species	var_subsp	lifeform	source	table	code_match	name	num_matches
94	65B63	192	W	W	W	0	1	0	0	1	30	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
95	65B64	195	H	H	H	20	2	0	0	22	25	tsuga	heterophylla		t	3	TREE_TALLY	matched	Tsuga heterophylla 	2
95	65B64	193	W	W	W	15	2	0	0	17	35	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
95	65B64	194	D	D	D	8	0	0	0	8	360	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
97	65B66	196	D	D	D	20	0	0	0	20	20	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
97	65B66	197	W	W	W	1	0	0	0	1	20	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
98	65B67	199	D	D	D	3	1	0	0	4	35	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
98	65B67	198	V	V	V	2	1	0	0	3	20	quercus	lobata		t	3	TREE_TALLY	matched	Quercus lobata 	1
98	65B67	200	A	A	A	0	1	0	0	1	40	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
99	65B68	201	D	D	D	6	0	0	0	6	25	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
99	65B68	203	H	H	H	2	0	0	0	2	20	tsuga	heterophylla		t	3	TREE_TALLY	matched	Tsuga heterophylla 	2
99	65B68	202	V	V	V	1	0	0	0	1	25	quercus	lobata		t	3	TREE_TALLY	matched	Quercus lobata 	1
100	65C11	204	D	D	D	13	0	0	0	13	25	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
100	65C11	207	G	G	G	11	1	0	0	12	25	quercus	garryana		t	3	TREE_TALLY	matched	Quercus garryana 	1
100	65C11	205	A	A	A	6	1	0	0	7	25	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
100	65C11	206	B	B	B	6	0	0	0	6	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
101	65C12	208	A	A	A	16	5	0	0	21	25	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
101	65C12	209	D	D	D	11	1	0	0	12	20	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
102	65C21	211	L	L	L	48	1	0	0	49	35	pinus	contorta	murrayana	t	3	TREE_TALLY	matched	Pinus contorta murrayana	2
102	65C21	210	A	A	A	15	0	0	0	15	20	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
102	65C21	213	B	B	B	10	0	0	0	10	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
102	65C21	214	M2	M2	M2	8	0	0	0	8	30	acer	macrophyllum		t	3	TREE_TALLY	matched	Acer macrophyllum 	2
102	65C21	212	M	M	M	5	2	0	0	7	35	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
103	65C22	215	A	A	A	53	0	0	0	53	30	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
103	65C22	217	B	B	B	29	0	0	0	29	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
103	65C22	216	L	L	L	9	0	0	0	9	30	pinus	contorta	murrayana	t	3	TREE_TALLY	matched	Pinus contorta murrayana	2
106	65C25	218	A	A	A	20	4	1	0	25	25	quercus	agrifolia		t	3	TREE_TALLY	matched	Quercus agrifolia 	1
106	65C25	219	L	L	L	6	0	0	0	6	20	pinus	contorta	murrayana	t	3	TREE_TALLY	matched	Pinus contorta murrayana	2
106	65C25	220	H	H	H	5	0	0	0	5	15	tsuga	heterophylla		t	3	TREE_TALLY	matched	Tsuga heterophylla 	2
106	65C25	222	B	B	B	0	2	0	0	2	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
106	65C25	221	M	M	M	1	0	0	0	1	30	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
106	65C25	223	V	V	V	1	0	0	0	1	30	quercus	lobata		t	3	TREE_TALLY	matched	Quercus lobata 	1
110	N60A34	224	Cl	Cl	Cl	20	2	0	0	20	12	cercocarpus	ledifolius		s	3	TREE_TALLY	matched	Cercocarpus ledifolius 	1
117	38A21	225	Y	Y	Y	11	13	8	0	32	140	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
117	38A21	226	I	I	I	5	7	1	0	13	80	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
117	38A21	227	D	D	D	0	1	0	1	2	125	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
117	38A21	228	D snag	D	D	0	1	0	0	1	35	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
118	38A22	229	Y	Y	Y	3	3	0	0	6	65	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
118	38A22	230	I	I	I	2	0	0	0	2	30	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
118	38A22	231	I snag	I	I	0	1	0	0	1	10	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
119	38A23	233	B snag	B	B	1	0	0	0	1	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
119	38A23	232	I snag	I	I	0	1	0	0	1	30	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
120	38A24	234	Y	Y	Y	43	19	0	0	62	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
120	38A24	235	B	B	B	11	0	0	0	11	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
121	38A25	237	Y	Y	Y	6	2	2	0	10	135	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
121	38A25	238	D	D	D	2	1	1		4	130	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
121	38A25	241	I	I	I	1	3	0	0	4	70	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
121	38A25	236	S	S	S	1	0	2	0	3	135	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
121	38A25	239	I stump	I	I	0	1	0	0	1	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
121	38A25	240	Y stump	Y	Y	0	1	0	0	1	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
122	38A26	243	Y	Y	Y	40	0	0	0	40		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
122	38A26	245	D	D	D	5	4	0	0	9	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
122	38A26	244	I	I	I	4	0	0	0	4	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
122	38A26	247	S	S	S	3	0	0	0	3	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
122	38A26	246	B	B	B	2	0	0	0	2	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
123	38A27	248	Y	Y	Y	47	4	1	0	52	85	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
123	38A27	251	B	B	B	7	1	0	0	8	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
123	38A27	249	S	S	S	6	1	0	0	7	70	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
123	38A27	250	D	D	D	1	3	0	0	4	80	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
124	38A28	252	Y	Y	Y	58	0	0	0	58		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
124	38A28	254	B	B	B	8	0	0	0	8	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
124	38A28	253	I	I	I	4	0	0	0	4	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
125	38A29	255	Y	Y	Y	56	0	0	0	56	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
125	38A29	256	B	B	B	4	1	0	0	5	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
127	38A211	257	Y	Y	Y	26	4	1	0	31	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
127	38A211	259	S	S	S	13	0	0	0	13	60	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
127	38A211	258	B	B	B	7	1	0	0	8	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
127	38A211	260	D	D	D	2	0	0	0	2	40	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
128	38A212	261	D	D	D	2	3	6	1	12	175	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
128	38A212	263	S	S	S	1	0	0	0	1	40	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
128	38A212	262	W1	W1	W1	1	0	0	0	1	60	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
129	38A213	264	B	B	B	17	0	0	0	17	0	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
129	38A213	265	(Y)	Y	Y	3	3	2	0	8	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
129	38A213	267	(D)	D	D	4	0	0	0	4	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
129	38A213	266	(S)	S	S	1	1	1	1	4	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
130	38A214	268	Y	Y	Y	2	3	2	0	7	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
130	38A214	269	B	B	B	4	0	0	0	4	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
131	38A215	271	B	B	B	11	0	0	0	11	12	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
131	38A215	270	Y	Y	Y	3	2	1	0	6	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
134	38A33	273	Y	Y	Y	1	2	4	2	9	170	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
134	38A33	272	S	S	S	0	1	2	3	6	170	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
134	38A33	274	I	I	I	0	2	2	0	4	80	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
134	38A33	276	W1	W1	W1	0	2	1	0	3	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
134	38A33	275	D	D	D	0	0	1	1	2	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
135	38A34	277	Y	Y	Y	11	6	0	0	17	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
135	38A34	281	I	I	I	2	5	0	0	7	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
135	38A34	278	B	B	B	4	0	0	0	4	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
135	38A34	279	S	S	S	2	1	0	0	3	60	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
135	38A34	280	D	D	D	0	2	0	0	2	80	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
136	38A35	282	Y	Y	Y	2	4	10	5	21	160	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
136	38A35	283	I	I	I	0	3	5	1	8	100	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
136	38A35	284	D	D	D	0	1	0	0	1	90	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
136	38A35	285	S	S	S	0	0	0	1	1	150	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
137	38A36	288	I	I	I	12	10	1	0	23	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
137	38A36	286	Y	Y	Y	5	12	3	0	20	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
137	38A36	287	D	D	D	5	7	2	0	14	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
137	38A36	289	S	S	S	0	0	0	1	1	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
138	38A37	291	I	I	I	3	7	3	1	14	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
138	38A37	292	D	D	D	1	6	1	1	9	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
138	38A37	290	Y	Y	Y	1	3	4	1	9	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
138	38A37	293	S	S	S	0	3	1	1	5	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
139	38A38	295	D	D	D	7	9	2	1	19	165	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
139	38A38	296	I	I	I	2	2	3	0	7	120	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
139	38A38	297	S	S	S	0	1	2	0	3	170	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
139	38A38	298	W1	W1	W1	1	0	3	0	3	160	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
139	38A38	294	Y	Y	Y	0	0	1	0	1	170	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
140	38A39	299	Y	Y	Y	4	10	6	1	21	138	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
140	38A39	301	D	D	D	2	2	3	1	8	125	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
140	38A39	300	I	I	I	0	3	1	0	4	100	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
140	38A39	302	D snag	D	D	0	0	0	1	1	120	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
141	38A310	303	R1	R1	R1	9	6	1	0	15	80	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
141	38A310	304	W4	W4	W4	3	2	0	0	5	60	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
142	38A311	305	W1	W1	W1	2	5	2	0	9	105	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
142	38A311	306	J	J	J	1	1	1	0	3	110	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
142	38A311	307	S	S	S	0	0	0	1	1	120	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
143	38A312	308	D	D	D	0	0	0	1		117	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
144	38A313	309	Y	Y	Y	2	2	1	0	5	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
144	38A313	310	B	B	B	1	0	0	0	1	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
145	38A314	313	D	D	D	4	2	0	0	6	90	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
145	38A314	312	Y	Y	Y	2	3	1	0	6	10	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
145	38A314	315	B	B	B	3	0	0	0	3	12	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
145	38A314	314	I	I	I	1	1	0	0	2	55	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
145	38A314	311	S	S	S	1	1	0	0	2	65	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
145	38A314	316	(D)	D	D	0	0	0	1	1	135	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
146	38A41	317	J	J	J	8	0	0	0	8	18	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
146	38A41	318	W1	W1	W1	6	0	0	0	6	18	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
146	38A41	319	R1	R1	R1	2	1	0	0	3	23	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
147	38A42	320	R1	R1	R1	3	4	3	1	11	115	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
147	38A42	321	W1	W1	W1	2	2	1	0	5	90	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
148	38A43	323	D	D	D	4	3	2	0	9	120	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
148	38A43	322	W1	W1	W1	4	3	0	0	7	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
148	38A43	324	I	I	I	0	1	0	0	1	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
149	38A44	326	D	D	D	0	2	2	0	4	120	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
149	38A44	325	Y	Y	Y	1	1	1	1	4	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
149	38A44	327	S	S	S	0	1	1	0	2	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
149	38A44	329	W1	W1	W1	1	1	0	0	2	80	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
149	38A44	328	I	I	I	0	0	1	0	1	65	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
150	38A45	330	R1	R1	R1	6	2	0	1	9	85	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
150	38A45	331	W1	W1	W1	1	1	1	2	5	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
151	38A46	333	W1	W1	W1	3	1	1	1	6	105	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
151	38A46	332	D	D	D	0	2	1	1	4	115	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
151	38A46	335	S	S	S	0	1	0	0	1	90	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
151	38A46	334	Y	Y	Y	0	1	0	0	1	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
152	38A47	336	W1	W1	W1	4	2	1	0	7	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
152	38A47	337	R1	R1	R1	2	1	1	0	4	100	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
152	38A47	339	J	J	J	0	1	1	0	2	100	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
152	38A47	338	S	S	S	0	2	0	0	2	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
153	38A48	340	W1	W1	W1	8	3	3	0	14	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
153	38A48	341	R1	R1	R1	0	2	2	0	4	110	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
154	38A49	342	W1	W1	W1	5	2	1	0	8	70	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
154	38A49	343	J	J	J	1	2	2	1	6	90	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
154	38A49	345	S	S	S	1	1	0	0	2	60	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
154	38A49	344	R1	R1	R1	0	1	0	0	1	60	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
155	38A410	346	R1	R1	R1	9	5	1	0	15	70	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
155	38A410	347	W4	W4	W4	4	1	0	0	5	30	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
156	38A411	348	J	J	J	1	4	2	0	8	90	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
156	38A411	349	W1	W1	W1	3	2	1	0	6	70	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
156	38A411	350	R1	R1	R1	0	2	0	0	2	80	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
157	38A52	351	R1	R1	R1	4	8	5	2	19	100	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
157	38A52	352	W4	W4	W4	2	1	0	0	3	60	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
157	38A52	353	(R)	R	R	0	1	1	0	2	0	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
158	38A53	354	R1	R1	R1	0	4	2	2	8	90	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
158	38A53	355	W4	W4	W4	1	1	2	0	4	85	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
159	38A54	356	R1	R1	R1	11	4	2	0	17	70	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
159	38A54	357	W4	W4	W4	3	2	1	0	6	50	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
160	38A55	358	R1	R1	R1	4	3	5	3	15	100	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
160	38A55	359	W4	W4	W4	2	1	0	0	3	70	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
161	38A56	362	W1	W1	W1	1	1	3	1	6	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
161	38A56	361	J	J	J	1	2	0	1	4	80	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
161	38A56	363	R1	R1	R1	0	2	0	1	3	110	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
161	38A56	360	S	S	S	0	0	1	1	2	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
162	38A57	364	J	J	J	10	2	2	2	16	100	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
162	38A57	365	W1	W1	W1	3	0	0	1	4	75	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
163	38A58	367	J	J	J	2	1	2	1	6	105	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
163	38A58	366	W1	W1	W1	4	2	0	0	6	80	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
164	38A59	368	W1	W1	W1	9	7	6	3	24	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
164	38A59	369	S	S	S	0	1	0	0	1	80	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
164	38A59	370	(W1)	W1	W1	0	0	0	1	1	120	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
165	38A61	371	J	J	J	2	2	2	0	6	0	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
165	38A61	373	I	I	I	4	0	0	0	3	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
165	38A61	372	W1	W1	W1	2	0	0	0	2	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
166	38A62	374	J	J	J	3	2	3	0	8	60	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
166	38A62	375	(J)	J	J		2	3	0	5	2	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
167	38A63	376	J	J	J	2	2	2	0	6	95	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
167	38A63	377	W1	W1	W1	2	1	0	0	3	80	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
167	38A63	378	I	I	I	0	1	0	0	1	55	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
170	38A66	379	W1	W1	W1	10	2	1	0	13	40	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
170	38A66	381	Y	Y	Y	5	0	0	0	5	30	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
170	38A66	380	(Y)	Y	Y	0	3	2	0	5	2	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
170	38A66	382	I	I	I	1	0	0	0	1	25	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
171	38A67	383	W1	W1	W1	15	4	0	0	19	60	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
171	38A67	384	J	J	J	1	1	0	0	2	60	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
172	38A68	385	J	J	J	10	4	0	0	14	60	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
172	38A68	386	W1	W1	W1	8	1	0	0	9	50	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
173	38B11	388	W1	W1	W1	1	3	1	3	8	0	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
173	38B11	387	S	S	S	0	0	2	3	5	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
173	38B11	390	Y	Y	Y	0	0	1	1	2	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
173	38B11	389	D	D	D	0	0	1	0	1	0	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
174	38B12	391	R	R	R	53	47	1	0	101	75	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
175	38B13	392	Y	Y	Y	13	3	0	0	16	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
175	38B13	393	I	I	I	2	8	0	0	10	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
175	38B13	395	S	S	S	3	2	0	0	5	0	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
175	38B13	394	(I)	I	I	3	0	0	0	3	0	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
175	38B13	396	(Y)	Y	Y	0	1	0	0	1	0	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
176	38B14	398	W4	W4	W4	0	1	0	0	1	0	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
